year,month,carrier,carrier_name,airport,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2020,12,9E,Endeavor Air Inc.,ABE,44.0,3.0,1.63,0.0,0.12,0.0,1.25,0.0,1.0,89.0,56.0,0.0,3.0,0.0,30.0
2020,12,9E,Endeavor Air Inc.,ABY,90.0,1.0,0.96,0.0,0.04,0.0,0.0,0.0,0.0,23.0,22.0,0.0,1.0,0.0,0.0
2020,12,9E,Endeavor Air Inc.,AEX,88.0,8.0,5.75,0.0,1.6,0.0,0.65,0.0,1.0,338.0,265.0,0.0,45.0,0.0,28.0
2020,12,9E,Endeavor Air Inc.,AGS,184.0,9.0,4.17,0.0,1.83,0.0,3.0,0.0,0.0,508.0,192.0,0.0,92.0,0.0,224.0
2020,12,9E,Endeavor Air Inc.,ALB,76.0,11.0,4.78,0.0,5.22,0.0,1.0,1.0,0.0,692.0,398.0,0.0,178.0,0.0,116.0
2020,12,9E,Endeavor Air Inc.,ATL,5985.0,5.0,142.89,11.96,161.37,1.0,127.79,5.0,0.0,30756.0,16390.0,1509.0,5060.0,16.0,7781.0
2020,12,9E,Endeavor Air Inc.,ATW,142.0,14.0,5.36,0.0,7.7,0.0,0.94,1.0,0.0,436.0,162.0,0.0,182.0,0.0,92.0
2020,12,9E,Endeavor Air Inc.,AVL,147.0,10.0,6.04,1.0,1.0,0.0,1.96,0.0,1.0,1070.0,838.0,141.0,24.0,0.0,67.0
2020,12,9E,Endeavor Air Inc.,AZO,84.0,4.0,6.24,0.96,6.8,0.0,0.0,1.0,1.0,2006.0,1164.0,619.0,223.0,0.0,0.0
2020,12,9E,Endeavor Air Inc.,BDL,150.0,19.0,5.7,0.0,12.07,0.0,1.23,3.0,0.0,846.0,423.0,0.0,389.0,0.0,34.0
2020,12,9E,Endeavor Air Inc.,BHM,123.0,9.0,6.82,0.0,1.18,0.0,1.0,0.0,0.0,572.0,527.0,0.0,26.0,0.0,19.0
2020,12,9E,Endeavor Air Inc.,BIS,25.0,7.0,0.34,0.0,3.54,0.0,3.11,2.0,0.0,278.0,13.0,0.0,93.0,0.0,172.0
2020,12,9E,Endeavor Air Inc.,BMI,59.0,5.0,15.0,0.0,1.48,0.0,0.37,0.0,0.0,218.0,155.0,0.0,47.0,0.0,16.0
2020,12,9E,Endeavor Air Inc.,BNA,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0
2020,12,9E,Endeavor Air Inc.,BOS,21.0,3.0,1.0,0.71,1.29,0.0,0.0,0.0,0.0,158.0,17.0,81.0,60.0,0.0,0.0
2020,12,9E,Endeavor Air Inc.,BQK,90.0,6.0,3.8,0.0,1.63,0.0,0.57,0.0,0.0,374.0,249.0,0.0,88.0,0.0,37.0
2020,12,9E,Endeavor Air Inc.,BTR,115.0,5.0,4.82,0.0,0.18,0.0,0.0,0.0,1.0,244.0,236.0,0.0,8.0,0.0,0.0
2020,12,9E,Endeavor Air Inc.,BTV,90.0,10.0,3.06,0.85,5.4,0.0,0.68,0.0,0.0,759.0,220.0,258.0,211.0,0.0,70.0
2020,12,9E,Endeavor Air Inc.,BUF,14.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0
2020,12,9E,Endeavor Air Inc.,BWI,96.0,7.0,5.0,,5.11,0.0,3.4,1.0,0.0,1064.0,558.0,0.0,200.0,0.0,306.0
2020,12,9E,Endeavor Air Inc.,CAE,106.0,5.0,3.7,0.0,1.3,0.0,0.0,0.0,0.0,230.0,205.0,0.0,25.0,0.0,0.0
2020,12,9E,Endeavor Air Inc.,CHA,213.0,12.0,6.42,2.96,0.92,0.0,1.71,0.0,0.0,542.0,279.0,202.0,25.0,0.0,36.0
2020,12,9E,Endeavor Air Inc.,CHO,86.0,1.0,0.59,0.0,0.0,0.0,0.41,1.0,1.0,17.0,10.0,0.0,0.0,0.0,7.0
2020,12,9E,Endeavor Air Inc.,CHS,61.0,6.0,3.03,0.0,2.65,0.0,0.32,1.0,0.0,209.0,121.0,0.0,67.0,0.0,21.0
2020,12,9E,Endeavor Air Inc.,CID,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,9E,Endeavor Air Inc.,CLE,74.0,12.0,2.57,0.96,7.47,0.0,1.0,0.0,0.0,677.0,118.0,121.0,398.0,0.0,40.0
2020,12,9E,Endeavor Air Inc.,CLT,42.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0
2020,12,9E,Endeavor Air Inc.,CMH,84.0,8.0,2.44,0.0,4.3,0.0,1.26,2.0,0.0,446.0,127.0,0.0,190.0,0.0,129.0
2020,12,9E,Endeavor Air Inc.,CRW,113.0,8.0,6.0,1.0,0.16,0.0,0.84,0.0,0.0,376.0,305.0,22.0,8.0,0.0,41.0
2020,12,9E,Endeavor Air Inc.,CSG,99.0,6.0,2.45,0.97,2.58,0.0,0.0,0.0,0.0,162.0,74.0,33.0,55.0,0.0,0.0
2020,12,9E,Endeavor Air Inc.,CVG,381.0,3.0,6.09,1.33,23.77,0.0,11.82,4.0,0.0,1689.0,216.0,100.0,685.0,0.0,688.0
2020,12,9E,Endeavor Air Inc.,CWA,88.0,14.0,6.16,0.0,5.82,0.0,2.02,2.0,0.0,765.0,291.0,0.0,245.0,0.0,229.0
2020,12,9E,Endeavor Air Inc.,DAL,39.0,6.0,0.09,0.0,3.76,0.0,2.15,0.0,0.0,420.0,5.0,0.0,296.0,0.0,119.0
2020,12,9E,Endeavor Air Inc.,DAY,176.0,17.0,4.89,0.0,7.54,0.0,4.57,0.0,0.0,850.0,257.0,0.0,232.0,0.0,361.0
2020,12,9E,Endeavor Air Inc.,DCA,37.0,1.0,0.0,0.0,0.13,0.0,0.87,1.0,0.0,15.0,0.0,0.0,2.0,0.0,13.0
2020,12,9E,Endeavor Air Inc.,DFW,83.0,8.0,1.5,0.0,5.4,0.0,1.1,0.0,0.0,454.0,134.0,0.0,260.0,0.0,60.0
2020,12,9E,Endeavor Air Inc.,DHN,101.0,10.0,4.79,0.0,0.63,0.0,4.58,0.0,0.0,464.0,244.0,0.0,17.0,0.0,203.0
2020,12,9E,Endeavor Air Inc.,DLH,122.0,11.0,5.94,0.0,4.02,0.0,1.04,3.0,0.0,670.0,398.0,0.0,208.0,0.0,64.0
2020,12,9E,Endeavor Air Inc.,DSM,232.0,28.0,8.05,3.63,10.58,0.0,5.74,7.0,0.0,3960.0,565.0,2631.0,408.0,0.0,356.0
2020,12,9E,Endeavor Air Inc.,DTW,2312.0,197.0,53.67,1.92,60.81,0.0,80.6,13.0,4.0,16873.0,8216.0,196.0,1879.0,0.0,6582.0
2020,12,9E,Endeavor Air Inc.,ECP,39.0,5.0,1.96,0.0,1.5,0.0,1.54,0.0,0.0,175.0,82.0,0.0,28.0,0.0,65.0
2020,12,9E,Endeavor Air Inc.,ELM,52.0,5.0,2.55,0.0,2.45,0.0,0.0,1.0,0.0,160.0,62.0,0.0,98.0,0.0,0.0
2020,12,9E,Endeavor Air Inc.,EVV,143.0,6.0,2.92,0.0,2.64,0.0,0.44,0.0,0.0,218.0,137.0,0.0,62.0,0.0,19.0
2020,12,9E,Endeavor Air Inc.,EWR,175.0,23.0,12.71,1.9,8.15,0.0,0.23,5.0,0.0,1684.0,1216.0,131.0,313.0,0.0,24.0
2020,12,9E,Endeavor Air Inc.,FAR,91.0,8.0,4.0,0.0,4.0,0.0,0.0,3.0,1.0,266.0,137.0,0.0,129.0,0.0,0.0
2020,12,9E,Endeavor Air Inc.,FAY,112.0,5.0,3.05,0.0,0.0,1.0,0.95,0.0,0.0,151.0,88.0,0.0,0.0,22.0,41.0
2020,12,9E,Endeavor Air Inc.,FLL,53.0,5.0,1.96,0.0,3.0,0.0,0.04,0.0,0.0,641.0,417.0,0.0,211.0,0.0,13.0
2020,12,9E,Endeavor Air Inc.,FSD,123.0,15.0,3.69,0.0,7.53,0.0,3.77,3.0,0.0,454.0,89.0,0.0,208.0,0.0,157.0
2020,12,9E,Endeavor Air Inc.,FWA,83.0,7.0,3.64,0.0,1.4,0.0,1.96,0.0,0.0,227.0,151.0,0.0,40.0,0.0,36.0
2020,12,9E,Endeavor Air Inc.,GFK,14.0,3.0,1.85,0.0,0.0,0.0,1.15,1.0,0.0,308.0,174.0,0.0,0.0,0.0,134.0
2020,12,9E,Endeavor Air Inc.,GNV,115.0,8.0,4.19,0.0,2.0,0.0,1.81,0.0,0.0,401.0,255.0,0.0,42.0,0.0,104.0
2020,12,9E,Endeavor Air Inc.,GPT,142.0,8.0,3.51,0.0,1.67,0.47,2.35,0.0,1.0,321.0,152.0,0.0,33.0,8.0,128.0
2020,12,9E,Endeavor Air Inc.,GRB,218.0,0.0,9.62,0.0,6.78,0.0,3.61,2.0,0.0,1066.0,557.0,0.0,234.0,0.0,275.0
2020,12,9E,Endeavor Air Inc.,GRR,203.0,23.0,7.05,1.0,11.98,0.0,2.97,1.0,0.0,934.0,358.0,29.0,410.0,0.0,137.0
2020,12,9E,Endeavor Air Inc.,GSO,184.0,8.0,4.4,0.0,1.48,0.0,2.12,0.0,0.0,250.0,133.0,0.0,34.0,0.0,83.0
2020,12,9E,Endeavor Air Inc.,GSP,54.0,10.0,8.12,0.0,1.13,0.0,0.74,0.0,0.0,1079.0,985.0,0.0,61.0,0.0,33.0
2020,12,9E,Endeavor Air Inc.,GTR,86.0,7.0,6.99,0.0,0.01,0.0,0.0,0.0,0.0,368.0,367.0,0.0,1.0,0.0,0.0
2020,12,9E,Endeavor Air Inc.,HOU,148.0,21.0,6.2,0.0,13.98,0.0,0.81,0.0,0.0,617.0,210.0,0.0,394.0,0.0,13.0
2020,12,9E,Endeavor Air Inc.,HSV,174.0,4.0,2.88,0.19,0.13,0.0,0.81,0.0,0.0,94.0,70.0,4.0,3.0,0.0,17.0
2020,12,9E,Endeavor Air Inc.,IAD,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0
2020,12,9E,Endeavor Air Inc.,ICT,120.0,9.0,2.68,0.0,5.32,0.0,1.0,1.0,0.0,290.0,87.0,0.0,143.0,0.0,60.0
2020,12,9E,Endeavor Air Inc.,ILM,116.0,4.0,2.21,0.0,0.68,0.0,1.11,0.0,0.0,89.0,55.0,0.0,13.0,0.0,21.0
2020,12,9E,Endeavor Air Inc.,IND,110.0,6.0,0.25,0.0,4.54,0.0,1.21,3.0,0.0,182.0,6.0,0.0,115.0,0.0,61.0
2020,12,9E,Endeavor Air Inc.,JAN,144.0,5.0,63.0,0.0,0.0,0.0,0.37,0.0,0.0,222.0,192.0,0.0,0.0,0.0,30.0
2020,12,9E,Endeavor Air Inc.,JAX,29.0,3.0,1.68,0.0,1.25,0.0,0.07,1.0,0.0,301.0,250.0,0.0,33.0,0.0,18.0
2020,12,9E,Endeavor Air Inc.,JFK,269.0,31.0,9.92,1.27,12.77,0.0,7.04,10.0,0.0,1759.0,715.0,64.0,439.0,0.0,541.0
2020,12,9E,Endeavor Air Inc.,LAN,51.0,9.0,1.77,0.0,5.85,0.0,1.39,0.0,0.0,353.0,94.0,0.0,184.0,0.0,75.0
2020,12,9E,Endeavor Air Inc.,LEX,179.0,14.0,6.36,0.0,4.3,0.0,3.33,0.0,0.0,831.0,417.0,0.0,154.0,0.0,260.0
2020,12,9E,Endeavor Air Inc.,LFT,130.0,3.0,1.69,0.0,1.11,0.0,0.19,0.0,2.0,75.0,45.0,0.0,23.0,0.0,7.0
2020,12,9E,Endeavor Air Inc.,LGA,55.0,5.0,1.0,0.68,3.08,0.0,0.24,1.0,0.0,314.0,32.0,61.0,185.0,0.0,36.0
2020,12,9E,Endeavor Air Inc.,LIT,114.0,0.0,7.54,0.43,1.03,0.0,1.0,0.0,0.0,335.0,269.0,23.0,27.0,0.0,16.0
2020,12,9E,Endeavor Air Inc.,MBS,90.0,15.0,4.59,0.0,9.03,0.0,1.38,0.0,0.0,1281.0,841.0,0.0,305.0,0.0,135.0
2020,12,9E,Endeavor Air Inc.,MCI,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,9E,Endeavor Air Inc.,MCO,62.0,7.0,4.77,0.0,0.86,0.0,1.37,0.0,0.0,757.0,588.0,0.0,40.0,0.0,129.0
2020,12,9E,Endeavor Air Inc.,MDT,149.0,10.0,0.93,0.0,4.99,0.0,4.09,2.0,0.0,496.0,34.0,0.0,143.0,0.0,319.0
2020,12,9E,Endeavor Air Inc.,MEM,118.0,17.0,9.7,0.0,7.02,0.0,0.29,1.0,0.0,786.0,554.0,0.0,224.0,0.0,8.0
2020,12,9E,Endeavor Air Inc.,MGM,122.0,14.0,10.75,0.0,2.25,1.0,0.0,0.0,1.0,2066.0,1962.0,0.0,52.0,52.0,0.0
2020,12,9E,Endeavor Air Inc.,MIA,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,9E,Endeavor Air Inc.,MKE,16.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,78.0,16.0,0.0,62.0,0.0,0.0
2020,12,9E,Endeavor Air Inc.,MLI,60.0,4.0,1.37,0.0,2.0,0.0,0.63,0.0,1.0,234.0,104.0,0.0,35.0,0.0,95.0
2020,12,9E,Endeavor Air Inc.,MLU,87.0,6.0,5.56,0.0,0.4,0.0,0.04,0.0,0.0,276.0,244.0,0.0,29.0,0.0,3.0
2020,12,9E,Endeavor Air Inc.,MOB,119.0,8.0,7.07,0.0,0.32,0.0,0.61,0.0,1.0,281.0,234.0,0.0,11.0,0.0,36.0
2020,12,9E,Endeavor Air Inc.,MOT,145.0,23.0,9.33,0.0,10.23,0.0,3.44,3.0,0.0,1287.0,736.0,0.0,362.0,0.0,189.0
2020,12,9E,Endeavor Air Inc.,MSN,180.0,13.0,3.0,0.0,5.15,0.0,4.85,1.0,1.0,563.0,180.0,0.0,148.0,0.0,235.0
2020,12,9E,Endeavor Air Inc.,MSP,2244.0,7.0,52.01,13.97,78.34,0.0,72.68,59.0,1.0,19895.0,8074.0,2922.0,4085.0,0.0,4814.0
2020,12,9E,Endeavor Air Inc.,MSY,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,9E,Endeavor Air Inc.,MYR,119.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,412.0,335.0,0.0,77.0,0.0,0.0
2020,12,9E,Endeavor Air Inc.,OAJ,113.0,5.0,1.75,0.97,0.4,0.0,1.88,0.0,1.0,692.0,52.0,562.0,8.0,0.0,70.0
2020,12,9E,Endeavor Air Inc.,OKC,99.0,10.0,5.81,0.0,3.06,0.0,1.13,0.0,0.0,575.0,403.0,0.0,135.0,0.0,37.0
2020,12,9E,Endeavor Air Inc.,OMA,135.0,18.0,5.21,0.0,9.88,0.0,2.9,0.0,1.0,664.0,327.0,0.0,226.0,0.0,111.0
2020,12,9E,Endeavor Air Inc.,ORD,72.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,98.0,0.0,0.0,98.0,0.0,0.0
2020,12,9E,Endeavor Air Inc.,ORF,90.0,13.0,5.23,0.0,6.81,0.0,0.96,0.0,0.0,677.0,310.0,0.0,228.0,0.0,139.0
2020,12,9E,Endeavor Air Inc.,PHL,158.0,19.0,4.63,0.01,10.44,0.0,3.93,2.0,1.0,1274.0,405.0,1.0,483.0,0.0,385.0
2020,12,9E,Endeavor Air Inc.,PIT,11.0,3.0,1.0,0.0,0.03,0.0,1.97,0.0,0.0,364.0,46.0,0.0,5.0,0.0,313.0
2020,12,9E,Endeavor Air Inc.,RAP,12.0,2.0,0.0,0.0,1.47,0.0,0.53,1.0,0.0,31.0,0.0,0.0,23.0,0.0,8.0
2020,12,9E,Endeavor Air Inc.,RDU,315.0,2.0,15.78,0.0,15.59,0.0,10.62,5.0,0.0,3182.0,1359.0,0.0,503.0,0.0,1320.0
2020,12,9E,Endeavor Air Inc.,RIC,16.0,1.0,0.88,0.0,0.12,0.0,0.0,0.0,0.0,50.0,44.0,0.0,6.0,0.0,0.0
2020,12,9E,Endeavor Air Inc.,ROA,83.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,207.0,71.0,136.0,0.0,0.0,0.0
2020,12,9E,Endeavor Air Inc.,ROC,121.0,18.0,4.61,1.22,9.52,0.0,2.65,1.0,0.0,733.0,193.0,140.0,293.0,0.0,107.0
2020,12,9E,Endeavor Air Inc.,RST,118.0,14.0,5.18,0.0,6.96,0.0,1.86,3.0,0.0,1455.0,895.0,0.0,299.0,0.0,261.0
2020,12,9E,Endeavor Air Inc.,RSW,3.0,3.0,0.0,0.52,1.48,0.0,1.0,0.0,0.0,203.0,0.0,62.0,111.0,0.0,30.0
2020,12,9E,Endeavor Air Inc.,SAV,89.0,1.0,2.71,0.28,5.24,0.0,2.77,0.0,0.0,372.0,115.0,22.0,137.0,0.0,98.0
2020,12,9E,Endeavor Air Inc.,SBN,84.0,3.0,1.69,0.0,1.0,0.0,0.31,0.0,0.0,101.0,63.0,0.0,23.0,0.0,15.0
2020,12,9E,Endeavor Air Inc.,SDF,31.0,3.0,0.9,0.0,2.1,0.0,0.0,1.0,0.0,149.0,60.0,0.0,89.0,0.0,0.0
2020,12,9E,Endeavor Air Inc.,SGF,91.0,3.0,0.0,0.0,2.21,0.0,0.79,0.0,0.0,59.0,0.0,0.0,44.0,0.0,15.0
2020,12,9E,Endeavor Air Inc.,SHV,114.0,7.0,3.05,0.0,2.3,0.0,1.64,0.0,1.0,158.0,64.0,0.0,43.0,0.0,51.0
2020,12,9E,Endeavor Air Inc.,SRQ,14.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,89.0,0.0,0.0
2020,12,9E,Endeavor Air Inc.,STL,124.0,18.0,1.76,0.0,13.72,0.0,2.52,2.0,0.0,541.0,85.0,0.0,305.0,0.0,151.0
2020,12,9E,Endeavor Air Inc.,SYR,114.0,12.0,4.13,0.12,6.87,0.0,0.88,2.0,0.0,619.0,334.0,5.0,243.0,0.0,37.0
2020,12,9E,Endeavor Air Inc.,TLH,61.0,1.0,0.78,0.0,0.22,0.0,0.0,0.0,0.0,23.0,18.0,0.0,5.0,0.0,0.0
2020,12,9E,Endeavor Air Inc.,TPA,28.0,4.0,1.56,0.0,1.54,0.0,0.9,0.0,0.0,304.0,75.0,0.0,78.0,0.0,151.0
2020,12,9E,Endeavor Air Inc.,TRI,123.0,9.0,5.04,1.0,0.32,0.0,2.64,0.0,2.0,483.0,299.0,51.0,21.0,0.0,112.0
2020,12,9E,Endeavor Air Inc.,TUL,87.0,5.0,1.88,0.0,2.2,0.0,0.92,0.0,0.0,218.0,86.0,0.0,96.0,0.0,36.0
2020,12,9E,Endeavor Air Inc.,TYS,265.0,21.0,11.76,1.21,5.21,0.0,2.81,0.0,1.0,856.0,474.0,88.0,150.0,0.0,144.0
2020,12,9E,Endeavor Air Inc.,VLD,91.0,6.0,1.81,0.0,2.96,0.0,1.23,0.0,0.0,125.0,33.0,0.0,57.0,0.0,35.0
2020,12,9E,Endeavor Air Inc.,VPS,82.0,4.0,2.67,0.0,0.33,0.0,1.0,0.0,0.0,174.0,130.0,0.0,13.0,0.0,31.0
2020,12,9E,Endeavor Air Inc.,XNA,111.0,4.0,1.79,1.0,1.0,0.0,0.21,1.0,0.0,154.0,84.0,42.0,17.0,0.0,11.0
2020,12,AA,American Airlines,AInBcQ.,31.0,6.0,3.06,0.0,1.35,0.0,1.59,0.0,0.0,160.0,88.0,0.0,36.0,0.0,36.0
2020,12,AA,American Airlines,AInTcL.,373.0,5.0,21.15,0.0,8.1,1.0,4.75,2.0,0.0,2168.0,1404.0,0.0,462.0,51.0,251.0
2020,12,AA,American Airlines,AInUcS.,380.0,48.0,18.17,0.4,21.56,0.0,7.87,1.0,1.0,1881.0,675.0,10.0,755.0,0.0,441.0
2020,12,AA,American Airlines,BInDcL.,100.0,10.0,3.15,0.0,4.9,0.0,1.95,3.0,1.0,354.0,106.0,0.0,130.0,0.0,118.0
2020,12,AA,American Airlines,BInNcA.,319.0,31.0,15.35,0.27,12.76,0.0,2.62,3.0,1.0,2019.0,963.0,13.0,812.0,0.0,231.0
2020,12,AA,American Airlines,BInOcI.,50.0,10.0,3.89,0.0,3.12,0.0,2.98,0.0,0.0,693.0,238.0,0.0,121.0,0.0,334.0
2020,12,AA,American Airlines,BInOcS.,711.0,72.0,27.9,8.74,26.48,0.0,8.88,14.0,1.0,7217.0,1079.0,3241.0,2268.0,0.0,629.0
2020,12,AA,American Airlines,BInUcF.,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,AA,American Airlines,BInUcR.,29.0,6.0,3.46,0.0,1.09,0.0,1.44,0.0,0.0,332.0,87.0,0.0,51.0,0.0,194.0
2020,12,AA,American Airlines,BInWc.I,240.0,8.0,6.0,,10.08,0.0,5.17,1.0,1.0,1884.0,1220.0,0.0,339.0,0.0,325.0
2020,12,AA,American Airlines,BInZcN.,51.0,4.0,5.07,0.0,6.52,0.0,2.41,0.0,0.0,506.0,114.0,0.0,173.0,0.0,219.0
2020,12,AA,American Airlines,CInHcS.,73.0,14.0,5.42,0.0,3.37,0.0,5.21,0.0,0.0,923.0,411.0,0.0,144.0,0.0,368.0
2020,12,AA,American Airlines,CInLcE.,130.0,29.0,12.45,0.0,11.56,1.0,3.99,0.0,1.0,1275.0,578.0,0.0,426.0,72.0,199.0
2020,12,AA,American Airlines,CInLcT.,5008.0,388.0,151.42,9.87,146.03,1.59,79.08,19.0,1.0,30305.0,13168.0,3377.0,4672.0,42.0,9046.0
2020,12,AA,American Airlines,CInMcH.,132.0,1.0,8.35,0.76,7.16,0.0,4.73,1.0,0.0,1191.0,393.0,16.0,214.0,0.0,568.0
2020,12,AA,American Airlines,CInOcS.,85.0,22.0,10.72,0.0,6.55,0.0,4.73,0.0,0.0,1457.0,1002.0,0.0,263.0,0.0,192.0
2020,12,AA,American Airlines,CInVcG.,39.0,3.0,2.0,0.0,0.07,0.0,0.93,0.0,0.0,262.0,195.0,0.0,5.0,0.0,62.0
2020,12,AA,American Airlines,DInCcA.,788.0,4.0,23.92,1.39,16.93,0.0,11.76,4.0,0.0,2442.0,1106.0,110.0,537.0,0.0,689.0
2020,12,AA,American Airlines,DInEcN.,588.0,82.0,36.97,1.41,32.87,0.0,10.75,2.0,0.0,3691.0,1698.0,89.0,1237.0,0.0,667.0
2020,12,AA,American Airlines,DInFcW.,7959.0,8.0,279.77,29.74,626.41,2.95,239.13,53.0,31.0,79138.0,28264.0,4729.0,24532.0,141.0,21472.0
2020,12,AA,American Airlines,DInTcW.,146.0,23.0,9.07,0.53,7.27,0.0,6.14,1.0,0.0,1164.0,482.0,10.0,312.0,0.0,360.0
2020,12,AA,American Airlines,EInGcE.,109.0,26.0,3.66,0.35,16.5,0.0,5.48,2.0,4.0,3297.0,138.0,36.0,923.0,0.0,2200.0
2020,12,AA,American Airlines,EInLcP.,40.0,4.0,3.51,0.0,0.24,0.0,0.25,1.0,0.0,136.0,115.0,0.0,9.0,0.0,12.0
2020,12,AA,American Airlines,EInYcW.,88.0,11.0,6.69,0.0,2.85,0.0,1.46,0.0,1.0,718.0,319.0,0.0,158.0,0.0,241.0
2020,12,AA,American Airlines,FInAcT.,79.0,11.0,3.3,0.17,4.5,0.0,3.03,0.0,0.0,371.0,87.0,3.0,163.0,0.0,118.0
2020,12,AA,American Airlines,FInLcL.,478.0,3.0,24.77,0.33,20.54,0.0,7.36,0.0,0.0,2452.0,1118.0,13.0,847.0,0.0,474.0
2020,12,AA,American Airlines,GInEcG.,119.0,20.0,9.54,0.0,6.87,0.0,3.59,1.0,0.0,1111.0,783.0,0.0,153.0,0.0,175.0
2020,12,AA,American Airlines,GInRcR.,63.0,4.0,0.06,0.0,1.64,0.0,2.3,0.0,0.0,182.0,4.0,0.0,50.0,0.0,128.0
2020,12,AA,American Airlines,GInScO.,44.0,4.0,2.8,0.0,1.12,0.0,0.08,0.0,0.0,121.0,88.0,0.0,31.0,0.0,2.0
2020,12,AA,American Airlines,GInUcC.,12.0,3.0,2.63,0.0,0.37,0.0,0.0,0.0,0.0,82.0,72.0,0.0,10.0,0.0,0.0
2020,12,AA,American Airlines,HInDcN.,26.0,6.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,142.0,34.0,0.0,108.0,0.0,0.0
2020,12,AA,American Airlines,HInNcL.,172.0,29.0,16.26,0.0,9.1,0.0,3.64,1.0,1.0,2827.0,2073.0,0.0,335.0,0.0,419.0
2020,12,AA,American Airlines,IIAnDc.,47.0,10.0,5.11,0.0,3.8,0.0,1.09,0.0,0.0,410.0,245.0,0.0,122.0,0.0,43.0
2020,12,AA,American Airlines,IIAnHc.,195.0,8.0,19.21,0.0,13.81,0.0,4.99,1.0,0.0,1999.0,1461.0,0.0,376.0,0.0,162.0
2020,12,AA,American Airlines,IILnMc.,31.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,0.0,0.0,0.0,0.0
2020,12,AA,American Airlines,IINnDc.,108.0,14.0,6.44,0.0,2.24,0.0,5.32,0.0,0.0,972.0,242.0,0.0,156.0,0.0,574.0
2020,12,AA,American Airlines,JIAncC.,89.0,18.0,8.21,0.0,7.8,0.0,1.98,0.0,0.0,490.0,252.0,0.0,188.0,0.0,50.0
2020,12,AA,American Airlines,JIAncX.,233.0,38.0,19.22,1.0,10.29,1.0,6.49,1.0,0.0,2286.0,1142.0,21.0,559.0,17.0,547.0
2020,12,AA,American Airlines,JIFncK.,336.0,35.0,20.81,1.86,10.39,0.0,1.93,7.0,0.0,3638.0,2110.0,568.0,391.0,0.0,569.0
2020,12,AA,American Airlines,KInOcA.,78.0,0.0,4.62,0.0,5.38,0.0,0.0,0.0,0.0,328.0,167.0,0.0,161.0,0.0,0.0
2020,12,AA,American Airlines,LInAcS.,714.0,73.0,36.26,0.23,26.47,0.18,9.86,3.0,0.0,3653.0,2272.0,5.0,864.0,11.0,501.0
2020,12,AA,American Airlines,LInAcX.,1287.0,114.0,55.48,3.22,40.74,1.87,12.69,10.0,1.0,7535.0,4354.0,345.0,1534.0,77.0,1225.0
2020,12,AA,American Airlines,LInGcA.,554.0,42.0,19.7,0.48,15.53,0.05,6.23,15.0,0.0,2614.0,1416.0,28.0,653.0,1.0,516.0
2020,12,AA,American Airlines,LInIHc.,13.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,AA,American Airlines,MInCcI.,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,12,AA,American Airlines,MInCcO.,879.0,91.0,56.95,1.83,21.95,0.0,10.27,3.0,1.0,3982.0,2659.0,33.0,870.0,0.0,420.0
2020,12,AA,American Airlines,MInEcM.,61.0,5.0,2.7,0.0,1.27,0.0,1.03,0.0,0.0,135.0,74.0,0.0,38.0,0.0,23.0
2020,12,AA,American Airlines,MInIcA.,2415.0,233.0,119.46,7.96,88.0,3.0,14.58,12.0,1.0,15089.0,8313.0,311.0,3123.0,81.0,3261.0
